id,x,y,householdID,realizationID,SERIALNO,AGEP,CIT,COW,ENG,PAP,REL,SCHG,SCHL,SEX,DIS,HISP,NATIVITY,persons_income,PINCP,POVPIP,RAC1P,FAGEP,SPORDER
69983000060,445831.9643,4624131.215,699830,60,699830,46,1,5,-999999,0,0,-999999,19,2,1,1,1,45000,45000,212,2,0,1
69983000060,445831.9643,4624131.215,699830,60,699830,26,1,1,-999999,0,2,15,18,2,1,1,1,340,340,212,2,0,2
69983000060,445831.9643,4624131.215,699830,60,699830,16,1,-999999,-999999,0,2,12,12,1,2,1,1,0,0,212,2,0,3
69983000060,445831.9643,4624131.215,699830,60,699830,11,1,-999999,-999999,-999999,2,8,8,1,1,1,1,-999999,-999999,212,2,0,4
69998500047,442480.9745,4638444.212,699985,47,699985,80,1,-999999,-999999,0,0,-999999,16,2,1,1,1,28800,28800,501,1,0,1
69998500047,442480.9745,4638444.212,699985,47,699985,56,1,1,-999999,0,2,-999999,18,2,2,1,1,41100,41100,501,1,0,2
69998500047,442480.9745,4638444.212,699985,47,699985,53,1,1,-999999,0,2,-999999,21,1,2,1,1,30000,30000,501,1,0,3
69998500084,444774.7172,4649573.439,699985,84,699985,80,1,-999999,-999999,0,0,-999999,16,2,1,1,1,28800,28800,501,1,0,1
69998500084,444774.7172,4649573.439,699985,84,699985,56,1,1,-999999,0,2,-999999,18,2,2,1,1,41100,41100,501,1,0,2
69998500084,444774.7172,4649573.439,699985,84,699985,53,1,1,-999999,0,2,-999999,21,1,2,1,1,30000,30000,501,1,0,3
70023200017,434130.1342,4642602.859,700232,17,700232,40,1,1,1,0,0,-999999,19,2,2,3,1,12100,12100,84,8,0,1
70023200017,434130.1342,4642602.859,700232,17,700232,19,1,1,1,0,2,14,14,1,2,3,1,6000,6000,84,8,0,2
70023200017,434130.1342,4642602.859,700232,17,700232,14,1,-999999,-999999,-999999,2,10,10,1,2,3,1,-999999,-999999,84,8,0,3
70023200017,434130.1342,4642602.859,700232,17,700232,8,1,-999999,-999999,-999999,2,4,4,1,2,24,1,-999999,-999999,84,8,0,4
70023200017,434130.1342,4642602.859,700232,17,700232,58,5,6,3,0,13,-999999,4,1,2,2,2,0,17000,155,8,0,5
70028400023,437810.767,4637296.28,700284,23,700284,51,1,1,-999999,0,0,-999999,19,2,2,1,1,30000,30000,271,2,0,1
70028400031,440513.6789,4634290.499,700284,31,700284,51,1,1,-999999,0,0,-999999,19,2,2,1,1,30000,30000,271,2,0,1
70028400078,444531.1505,4623050.393,700284,78,700284,51,1,1,-999999,0,0,-999999,19,2,2,1,1,30000,30000,271,2,0,1
70040400040,441668.5478,4631585.538,700404,40,700404,48,1,1,-999999,0,0,-999999,20,1,2,1,1,60000,60000,501,2,0,1
70040400232,442346.1647,4631822.273,700404,232,700404,48,1,1,-999999,0,0,-999999,20,1,2,1,1,60000,60000,501,2,0,1
70043100048,439473.4125,4639652.715,700431,48,700431,23,1,4,-999999,0,0,16,21,2,2,1,1,3500,3530,32,1,0,1
70043100048,439473.4125,4639652.715,700431,48,700431,22,1,2,-999999,0,13,15,16,2,2,1,1,21000,21000,194,1,0,2
70055200014,437306.0558,4637740.614,700552,14,700552,53,4,1,3,0,0,-999999,16,2,2,1,2,16500,17500,166,6,0,1
70055200014,437306.0558,4637740.614,700552,14,700552,23,1,1,1,0,2,16,21,2,2,1,1,500,500,166,6,0,2
70055200014,437306.0558,4637740.614,700552,14,700552,22,1,1,1,0,2,15,19,1,2,1,1,10000,10000,166,6,0,3
70055200144,449088.8489,4617405.832,700552,144,700552,53,4,1,3,0,0,-999999,16,2,2,1,2,16500,17500,166,6,0,1
70055200144,449088.8489,4617405.832,700552,144,700552,23,1,1,1,0,2,16,21,2,2,1,1,500,500,166,6,0,2
70055200144,449088.8489,4617405.832,700552,144,700552,22,1,1,1,0,2,15,19,1,2,1,1,10000,10000,166,6,0,3
70085200089,451091.8677,4618200.132,700852,89,700852,44,1,1,-999999,0,0,-999999,19,2,2,1,1,30800,30800,215,2,0,1
70085200089,451091.8677,4618200.132,700852,89,700852,17,1,-999999,-999999,0,2,13,13,1,2,1,1,0,0,215,2,0,2
70098300050,447964.6901,4628412.211,700983,50,700983,47,1,1,-999999,0,0,-999999,21,1,2,1,1,100000,100000,501,2,0,1
70098300051,441758.0634,4625180.05,700983,51,700983,47,1,1,-999999,0,0,-999999,21,1,2,1,1,100000,100000,501,2,0,1
70098300079,445446.7627,4624559.682,700983,79,700983,47,1,1,-999999,0,0,-999999,21,1,2,1,1,100000,100000,501,2,0,1
70108300062,441919.9477,4638771.939,701083,62,701083,70,1,1,-999999,0,0,-999999,18,1,2,1,1,42700,45700,417,1,0,1
70108300062,441919.9477,4638771.939,701083,62,701083,65,1,1,-999999,0,1,-999999,16,2,2,1,1,7700,7700,417,1,0,2
70108300092,438212.437,4642164.899,701083,92,701083,70,1,1,-999999,0,0,-999999,18,1,2,1,1,42700,45700,417,1,0,1
70108300092,438212.437,4642164.899,701083,92,701083,65,1,1,-999999,0,1,-999999,16,2,2,1,1,7700,7700,417,1,0,2
70114700114,454449.105,4621475.963,701147,114,701147,49,2,1,-999999,0,0,-999999,15,1,2,3,1,35100,35100,501,8,0,1
70114700114,454449.105,4621475.963,701147,114,701147,34,5,1,-999999,0,1,-999999,21,2,2,1,2,70000,71400,501,1,0,2
70136200015,436404.3152,4645295.497,701362,15,701362,45,5,1,3,0,0,-999999,16,1,2,1,2,74000,74000,501,1,0,1
70136200015,436404.3152,4645295.497,701362,15,701362,45,5,1,3,0,1,-999999,16,2,2,1,2,21900,21900,501,1,0,2
70136200015,436404.3152,4645295.497,701362,15,701362,6,1,-999999,2,-999999,2,2,3,2,2,1,1,-999999,-999999,501,1,0,3
70141200016,451099.2235,4620476.165,701412,16,701412,42,1,3,-999999,0,0,-999999,19,2,2,1,1,52000,52000,501,2,0,1
70141200016,451099.2235,4620476.165,701412,16,701412,44,1,1,-999999,0,1,-999999,19,1,2,1,1,104000,104000,501,2,0,2
70145000068,429439.6667,4644861.004,701450,68,701450,58,4,7,3,0,0,-999999,21,1,2,1,2,35000,35000,282,1,0,1
70145000068,429439.6667,4644861.004,701450,68,701450,54,5,6,2,0,1,-999999,16,2,2,1,2,0,5000,282,1,0,2
70145000117,439517.3818,4643224.317,701450,117,701450,58,4,7,3,0,0,-999999,21,1,2,1,2,35000,35000,282,1,0,1
70145000117,439517.3818,4643224.317,701450,117,701450,54,5,6,2,0,1,-999999,16,2,2,1,2,0,5000,282,1,0,2
70152600065,441211.7133,4644567.67,701526,65,701526,37,5,1,1,0,0,-999999,22,2,2,1,2,18000,18000,164,1,0,1
70152600067,436172.6096,4647111.628,701526,67,701526,37,5,1,1,0,0,-999999,22,2,2,1,2,18000,18000,164,1,0,1
70174700025,445983.2906,4642148.757,701747,25,701747,34,1,2,-999999,0,0,-999999,22,2,2,1,1,29000,29000,435,1,0,1
70174700025,445983.2906,4642148.757,701747,25,701747,34,1,1,-999999,0,1,-999999,21,1,2,1,1,33000,33000,435,1,0,2
70174700050,444393.12,4647981.279,701747,50,701747,34,1,2,-999999,0,0,-999999,22,2,2,1,1,29000,29000,435,1,0,1
70174700050,444393.12,4647981.279,701747,50,701747,34,1,1,-999999,0,1,-999999,21,1,2,1,1,33000,33000,435,1,0,2
70250600017,434939.8922,4642547.821,702506,17,702506,34,1,2,-999999,0,0,-999999,22,2,2,1,1,54000,54000,501,1,0,1
70250600017,434939.8922,4642547.821,702506,17,702506,35,1,2,-999999,0,1,-999999,21,1,2,1,1,43000,53000,501,1,0,2
70250600017,434939.8922,4642547.821,702506,17,702506,2,1,-999999,-999999,-999999,2,-999999,-999999,2,2,1,1,-999999,-999999,501,1,0,3
70250600017,434939.8922,4642547.821,702506,17,702506,0,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,501,1,0,4
70250600029,446615.901,4633835.871,702506,29,702506,34,1,2,-999999,0,0,-999999,22,2,2,1,1,54000,54000,501,1,0,1
70250600029,446615.901,4633835.871,702506,29,702506,35,1,2,-999999,0,1,-999999,21,1,2,1,1,43000,53000,501,1,0,2
70250600029,446615.901,4633835.871,702506,29,702506,2,1,-999999,-999999,-999999,2,-999999,-999999,2,2,1,1,-999999,-999999,501,1,0,3
70250600029,446615.901,4633835.871,702506,29,702506,0,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,501,1,0,4
70250600035,433562.2493,4627697.46,702506,35,702506,34,1,2,-999999,0,0,-999999,22,2,2,1,1,54000,54000,501,1,0,1
70250600035,433562.2493,4627697.46,702506,35,702506,35,1,2,-999999,0,1,-999999,21,1,2,1,1,43000,53000,501,1,0,2
70250600035,433562.2493,4627697.46,702506,35,702506,2,1,-999999,-999999,-999999,2,-999999,-999999,2,2,1,1,-999999,-999999,501,1,0,3
70250600035,433562.2493,4627697.46,702506,35,702506,0,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,501,1,0,4
70261000056,439314.4373,4641397.864,702610,56,702610,62,2,-999999,3,0,0,-999999,8,2,1,3,1,7500,7500,60,8,0,1
70261000056,439314.4373,4641397.864,702610,56,702610,40,1,1,1,0,2,-999999,13,1,2,3,1,3000,3000,60,8,0,2
70261000056,439314.4373,4641397.864,702610,56,702610,8,1,-999999,3,-999999,7,5,5,2,2,3,1,-999999,-999999,60,8,0,3
70268700072,439211.2943,4645790.29,702687,72,702687,44,1,2,-999999,0,0,-999999,14,1,2,1,1,20200,20200,350,9,0,1
70268700072,439211.2943,4645790.29,702687,72,702687,43,1,1,-999999,0,1,-999999,19,2,2,3,1,40500,40600,350,1,0,2
70268700072,439211.2943,4645790.29,702687,72,702687,11,1,-999999,-999999,-999999,2,7,7,1,2,3,1,-999999,-999999,350,9,0,3
70268700100,445007.482,4648520.889,702687,100,702687,44,1,2,-999999,0,0,-999999,14,1,2,1,1,20200,20200,350,9,0,1
70268700100,445007.482,4648520.889,702687,100,702687,43,1,1,-999999,0,1,-999999,19,2,2,3,1,40500,40600,350,1,0,2
70268700100,445007.482,4648520.889,702687,100,702687,11,1,-999999,-999999,-999999,2,7,7,1,2,3,1,-999999,-999999,350,9,0,3
70289700137,451341.0659,4628445.649,702897,137,702897,59,1,1,-999999,0,0,-999999,16,1,2,1,1,75600,75600,501,2,0,1
70289700180,450437.9564,4625316.938,702897,180,702897,59,1,1,-999999,0,0,-999999,16,1,2,1,1,75600,75600,501,2,0,1
70289700246,445266.273,4619210.949,702897,246,702897,59,1,1,-999999,0,0,-999999,16,1,2,1,1,75600,75600,501,2,0,1
70290000041,441125.9546,4646026.819,702900,41,702900,21,1,1,-999999,0,0,-999999,16,1,2,2,1,10000,10000,148,1,0,1
70290000041,441125.9546,4646026.819,702900,41,702900,18,1,1,-999999,0,5,-999999,13,2,2,2,1,15000,15000,148,1,0,2
70290000041,441125.9546,4646026.819,702900,41,702900,0,1,-999999,-999999,-999999,10,-999999,-999999,1,2,2,1,-999999,-999999,148,1,0,3
70290000041,441125.9546,4646026.819,702900,41,702900,20,4,1,-999999,0,13,-999999,16,2,2,2,2,15000,15000,137,1,0,4
70290000041,441125.9546,4646026.819,702900,41,702900,3,1,-999999,-999999,-999999,15,-999999,1,1,2,2,1,-999999,-999999,-999999,1,0,5
70305300038,442225.7538,4630371.695,703053,38,703053,34,1,1,1,0,0,-999999,16,2,2,19,1,13500,13500,183,1,0,1
70305300038,442225.7538,4630371.695,703053,38,703053,6,1,-999999,1,-999999,2,3,3,1,2,19,1,-999999,-999999,183,1,0,2
70305300038,442225.7538,4630371.695,703053,38,703053,60,4,1,4,0,6,-999999,19,2,2,19,2,18000,18000,183,1,0,3
70393300065,441009.6066,4645942.38,703933,65,703933,73,4,2,2,0,0,-999999,23,1,2,1,2,8500,8500,501,1,0,1
70393300065,441009.6066,4645942.38,703933,65,703933,63,4,1,2,0,1,-999999,21,2,2,1,2,73000,75400,501,1,0,2
70393300125,435091.2149,4644649.26,703933,125,703933,73,4,2,2,0,0,-999999,23,1,2,1,2,8500,8500,501,1,0,1
70393300125,435091.2149,4644649.26,703933,125,703933,63,4,1,2,0,1,-999999,21,2,2,1,2,73000,75400,501,1,0,2
70405600016,445833.569,4647623.047,704056,16,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600016,445833.569,4647623.047,704056,16,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600078,444262.4323,4650273.598,704056,78,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600078,444262.4323,4650273.598,704056,78,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600114,436196.2165,4643043.435,704056,114,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600114,436196.2165,4643043.435,704056,114,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600136,441261.8537,4632503.342,704056,136,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600136,441261.8537,4632503.342,704056,136,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600193,440910.4613,4646838.624,704056,193,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600193,440910.4613,4646838.624,704056,193,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600210,444277.5641,4634360.865,704056,210,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600210,444277.5641,4634360.865,704056,210,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70405600314,442207.266,4627530.288,704056,314,704056,76,5,-999999,4,0,0,-999999,4,2,1,2,2,6500,6500,155,8,0,1
70405600314,442207.266,4627530.288,704056,314,704056,46,5,2,2,0,2,-999999,4,1,1,2,2,13700,13700,155,8,0,2
70485500084,440576.3148,4645553.825,704855,84,704855,62,1,2,-999999,0,0,-999999,20,2,2,1,1,8800,8800,489,1,0,1
70485500084,440576.3148,4645553.825,704855,84,704855,61,1,1,-999999,0,1,-999999,16,1,2,1,1,60000,60000,489,1,0,2
70485500172,442014.2268,4640325.324,704855,172,704855,62,1,2,-999999,0,0,-999999,20,2,2,1,1,8800,8800,489,1,0,1
70485500172,442014.2268,4640325.324,704855,172,704855,61,1,1,-999999,0,1,-999999,16,1,2,1,1,60000,60000,489,1,0,2
70485500204,441955.2765,4648143.512,704855,204,704855,62,1,2,-999999,0,0,-999999,20,2,2,1,1,8800,8800,489,1,0,1
70485500204,441955.2765,4648143.512,704855,204,704855,61,1,1,-999999,0,1,-999999,16,1,2,1,1,60000,60000,489,1,0,2
70515800034,445614.642,4648016.072,705158,34,705158,88,1,-999999,-999999,0,0,-999999,11,2,1,1,1,11600,11600,114,1,0,1
70526100226,440436.8379,4641912.444,705261,226,705261,59,4,1,2,0,0,-999999,13,2,2,3,2,26000,26000,238,1,0,1
70526100229,438846.841,4632467.156,705261,229,705261,59,4,1,2,0,0,-999999,13,2,2,3,2,26000,26000,238,1,0,1
70541000002,434037.508,4642626.001,705410,2,705410,29,1,1,-999999,0,0,-999999,16,1,2,1,1,50000,50000,450,1,0,1
70541000021,447789.1036,4639601.601,705410,21,705410,29,1,1,-999999,0,0,-999999,16,1,2,1,1,50000,50000,450,1,0,1
70655700027,437663.3252,4642974.634,706557,27,706557,69,4,1,2,0,0,-999999,16,1,2,2,2,6600,6600,192,1,0,1
70655700027,437663.3252,4642974.634,706557,27,706557,57,4,1,2,0,1,-999999,21,2,2,2,2,18000,18000,192,1,0,2
70655700073,440230.0851,4632430.327,706557,73,706557,69,4,1,2,0,0,-999999,16,1,2,2,2,6600,6600,192,1,0,1
70655700073,440230.0851,4632430.327,706557,73,706557,57,4,1,2,0,1,-999999,21,2,2,2,2,18000,18000,192,1,0,2
70690000130,449122.8186,4625947.73,706900,130,706900,66,1,-999999,-999999,0,0,-999999,16,1,1,1,1,18400,18400,501,2,0,1
70690000130,449122.8186,4625947.73,706900,130,706900,65,1,-999999,-999999,0,1,-999999,16,2,2,1,1,6000,6000,501,2,0,2
70690000130,449122.8186,4625947.73,706900,130,706900,39,1,1,-999999,0,2,-999999,21,2,1,1,1,90000,90000,501,2,0,3
70690000172,444585.1679,4624092.826,706900,172,706900,66,1,-999999,-999999,0,0,-999999,16,1,1,1,1,18400,18400,501,2,0,1
70690000172,444585.1679,4624092.826,706900,172,706900,65,1,-999999,-999999,0,1,-999999,16,2,2,1,1,6000,6000,501,2,0,2
70690000172,444585.1679,4624092.826,706900,172,706900,39,1,1,-999999,0,2,-999999,21,2,1,1,1,90000,90000,501,2,0,3
70690300012,442021.4246,4650572.601,706903,12,706903,42,1,1,-999999,0,0,-999999,20,1,2,1,1,80000,80000,278,1,0,1
70690300012,442021.4246,4650572.601,706903,12,706903,35,4,-999999,-999999,0,1,-999999,21,2,2,1,2,0,0,278,1,0,2
70690300012,442021.4246,4650572.601,706903,12,706903,9,1,-999999,-999999,-999999,2,6,6,1,2,1,1,-999999,-999999,278,1,0,3
70690300012,442021.4246,4650572.601,706903,12,706903,6,1,-999999,-999999,-999999,2,3,3,2,2,1,1,-999999,-999999,278,1,0,4
70690300012,442021.4246,4650572.601,706903,12,706903,3,1,-999999,-999999,-999999,2,1,1,1,2,1,1,-999999,-999999,278,1,0,5
70690300012,442021.4246,4650572.601,706903,12,706903,1,1,-999999,-999999,-999999,2,-999999,-999999,2,2,1,1,-999999,-999999,278,1,0,6
70739100000,453283.7826,4621645.79,707391,0,707391,21,1,2,-999999,0,16,-999999,13,1,2,1,1,800,800,-999999,2,0,1
70739100001,438583.3294,4638701.97,707391,1,707391,21,1,2,-999999,0,16,-999999,13,1,2,1,1,800,800,-999999,2,0,1
70739100008,449388.6466,4630587.441,707391,8,707391,21,1,2,-999999,0,16,-999999,13,1,2,1,1,800,800,-999999,2,0,1
70739100014,437315.0239,4637053.606,707391,14,707391,21,1,2,-999999,0,16,-999999,13,1,2,1,1,800,800,-999999,2,0,1
70775000041,441340.5615,4649151.585,707750,41,707750,42,4,1,1,0,0,-999999,19,1,2,1,2,30000,30000,276,1,0,1
70775000049,445019.2009,4630633.023,707750,49,707750,42,4,1,1,0,0,-999999,19,1,2,1,2,30000,30000,276,1,0,1
70775000076,430369.0485,4645745.631,707750,76,707750,42,4,1,1,0,0,-999999,19,1,2,1,2,30000,30000,276,1,0,1
70775000120,446884.828,4643888.478,707750,120,707750,42,4,1,1,0,0,-999999,19,1,2,1,2,30000,30000,276,1,0,1
70810000013,446309.3136,4644814.642,708100,13,708100,56,1,2,-999999,0,0,-999999,22,2,2,1,1,62000,62000,501,1,0,1
70820300182,439513.7222,4638473.699,708203,182,708203,66,1,1,-999999,0,0,-999999,18,1,2,1,1,15500,21000,342,2,0,1
70820300182,439513.7222,4638473.699,708203,182,708203,65,1,1,-999999,0,1,-999999,15,2,1,1,1,22000,22000,342,2,0,2
70820300201,447035.8005,4615453.28,708203,201,708203,66,1,1,-999999,0,0,-999999,18,1,2,1,1,15500,21000,342,2,0,1
70820300201,447035.8005,4615453.28,708203,201,708203,65,1,1,-999999,0,1,-999999,15,2,1,1,1,22000,22000,342,2,0,2
70822300039,440716.006,4641971.669,708223,39,708223,40,4,1,1,0,0,-999999,20,1,2,2,2,21000,21000,188,1,0,1
70822300039,440716.006,4641971.669,708223,39,708223,35,5,1,2,0,12,-999999,16,1,2,2,2,20000,20000,179,1,0,2
70822300040,439150.0243,4640716.762,708223,40,708223,40,4,1,1,0,0,-999999,20,1,2,2,2,21000,21000,188,1,0,1
70822300040,439150.0243,4640716.762,708223,40,708223,35,5,1,2,0,12,-999999,16,1,2,2,2,20000,20000,179,1,0,2
70822300124,442754.5493,4627818.483,708223,124,708223,40,4,1,1,0,0,-999999,20,1,2,2,2,21000,21000,188,1,0,1
70822300124,442754.5493,4627818.483,708223,124,708223,35,5,1,2,0,12,-999999,16,1,2,2,2,20000,20000,179,1,0,2
70842000171,444150.3978,4648030.736,708420,171,708420,79,1,-999999,-999999,0,0,-999999,15,2,2,1,1,34700,39000,378,1,0,1
70871300144,441132.4178,4647891.012,708713,144,708713,33,4,1,3,0,0,-999999,21,2,2,1,2,50000,50000,456,6,0,1
70871300193,444537.4779,4646197.153,708713,193,708713,33,4,1,3,0,0,-999999,21,2,2,1,2,50000,50000,456,6,0,1
70872800036,447158.7916,4613747.182,708728,36,708728,36,1,5,-999999,0,0,-999999,19,2,2,1,1,97000,113800,501,2,0,1
70872800036,447158.7916,4613747.182,708728,36,708728,8,1,-999999,-999999,-999999,2,4,4,1,2,1,1,-999999,-999999,501,2,0,2
70872800135,447877.9098,4617321.293,708728,135,708728,36,1,5,-999999,0,0,-999999,19,2,2,1,1,97000,113800,501,2,0,1
70872800135,447877.9098,4617321.293,708728,135,708728,8,1,-999999,-999999,-999999,2,4,4,1,2,1,1,-999999,-999999,501,2,0,2
70872800174,443337.7239,4623688.937,708728,174,708728,36,1,5,-999999,0,0,-999999,19,2,2,1,1,97000,113800,501,2,0,1
70872800174,443337.7239,4623688.937,708728,174,708728,8,1,-999999,-999999,-999999,2,4,4,1,2,1,1,-999999,-999999,501,2,0,2
70872800354,446528.9337,4615611.728,708728,354,708728,36,1,5,-999999,0,0,-999999,19,2,2,1,1,97000,113800,501,2,0,1
70872800354,446528.9337,4615611.728,708728,354,708728,8,1,-999999,-999999,-999999,2,4,4,1,2,1,1,-999999,-999999,501,2,0,2
70881800087,436630.0755,4645773.974,708818,87,708818,36,5,1,1,0,0,-999999,17,1,2,2,2,28000,28000,169,8,0,1
70881800087,436630.0755,4645773.974,708818,87,708818,29,1,-999999,3,0,5,-999999,11,1,2,2,1,0,0,169,8,0,2
70881800087,436630.0755,4645773.974,708818,87,708818,68,5,-999999,4,0,6,-999999,11,2,2,2,2,0,0,169,8,0,3
70884000017,443734.9583,4650475.823,708840,17,708840,51,1,-999999,-999999,360,16,-999999,18,1,1,1,1,360,360,-999999,1,0,1
70923700102,450492.0379,4630137.571,709237,102,709237,40,1,7,-999999,0,0,-999999,19,2,2,1,1,18000,18000,121,2,0,1
70923700102,450492.0379,4630137.571,709237,102,709237,0,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,121,2,0,2
70932800085,432839.4569,4644107.79,709328,85,709328,44,5,1,2,0,0,-999999,21,1,2,1,2,34700,34700,244,6,0,1
70932800085,432839.4569,4644107.79,709328,85,709328,45,5,1,2,0,1,-999999,21,2,2,1,2,5000,5000,244,6,0,2
70932800085,432839.4569,4644107.79,709328,85,709328,19,5,-999999,1,0,2,15,19,1,2,1,2,0,0,244,6,0,3
70969900130,451721.1001,4619446.11,709699,130,709699,60,1,5,-999999,0,0,-999999,19,2,2,1,1,90000,90000,456,2,0,1
70969900130,451721.1001,4619446.11,709699,130,709699,61,1,-999999,-999999,0,1,-999999,13,1,2,1,1,8600,8600,456,2,0,2
70969900130,451721.1001,4619446.11,709699,130,709699,36,1,-999999,-999999,0,2,-999999,16,1,2,1,1,0,0,456,2,0,3
70969900130,451721.1001,4619446.11,709699,130,709699,52,1,-999999,-999999,0,10,-999999,16,1,2,1,1,0,0,456,2,0,4
71036400041,433266.2447,4642980.111,710364,41,710364,69,1,1,-999999,0,0,-999999,21,1,2,1,1,57350,58260,501,1,0,1
71036400134,444609.2548,4649029.122,710364,134,710364,69,1,1,-999999,0,0,-999999,21,1,2,1,1,57350,58260,501,1,0,1
71049200057,440056.3263,4646769.261,710492,57,710492,37,1,3,-999999,0,0,-999999,22,1,2,1,1,85000,86600,501,1,0,1
71049200057,440056.3263,4646769.261,710492,57,710492,37,4,1,-999999,0,1,-999999,22,2,2,19,2,29400,29400,501,6,0,2
71049200057,440056.3263,4646769.261,710492,57,710492,4,1,-999999,-999999,-999999,2,1,1,1,2,19,1,-999999,-999999,501,9,0,3
71049200057,440056.3263,4646769.261,710492,57,710492,2,1,-999999,-999999,-999999,2,-999999,-999999,2,2,19,1,-999999,-999999,501,9,0,4
71052600062,451883.585,4624757.8,710526,62,710526,83,1,-999999,-999999,0,0,-999999,9,2,1,1,1,30500,30500,296,2,0,1
71068100050,432914.8829,4650605.073,710681,50,710681,45,1,1,-999999,0,0,-999999,22,2,2,1,1,250000,250000,501,1,0,1
71068100050,432914.8829,4650605.073,710681,50,710681,45,1,2,-999999,0,1,-999999,21,1,2,1,1,60000,60000,501,1,0,2
71068100050,432914.8829,4650605.073,710681,50,710681,13,1,-999999,-999999,-999999,2,9,9,1,2,1,1,-999999,-999999,501,1,0,3
71068100050,432914.8829,4650605.073,710681,50,710681,9,1,-999999,-999999,-999999,2,6,6,1,2,1,1,-999999,-999999,501,1,0,4
71068100050,432914.8829,4650605.073,710681,50,710681,4,1,-999999,-999999,-999999,2,1,1,2,2,1,1,-999999,-999999,501,1,0,5
71099700028,438269.7511,4639887.678,710997,28,710997,33,1,5,1,0,0,15,20,1,2,24,1,85200,85500,501,8,0,1
71126100071,442280.652,4621377.834,711261,71,711261,33,1,1,1,0,0,-999999,19,1,2,1,1,80000,80000,501,9,0,1
71126100071,442280.652,4621377.834,711261,71,711261,34,4,1,1,0,1,-999999,22,2,2,2,2,67000,67000,501,9,0,2
71126100071,442280.652,4621377.834,711261,71,711261,11,1,-999999,-999999,-999999,2,7,8,1,2,2,1,-999999,-999999,501,9,0,3
71126100071,442280.652,4621377.834,711261,71,711261,9,1,-999999,-999999,-999999,2,6,7,2,2,2,1,-999999,-999999,501,9,0,4
71126100071,442280.652,4621377.834,711261,71,711261,6,1,-999999,-999999,-999999,2,2,3,1,2,2,1,-999999,-999999,501,9,0,5
71126100128,447897.8024,4638971.674,711261,128,711261,33,1,1,1,0,0,-999999,19,1,2,1,1,80000,80000,501,9,0,1
71126100128,447897.8024,4638971.674,711261,128,711261,34,4,1,1,0,1,-999999,22,2,2,2,2,67000,67000,501,9,0,2
71126100128,447897.8024,4638971.674,711261,128,711261,11,1,-999999,-999999,-999999,2,7,8,1,2,2,1,-999999,-999999,501,9,0,3
71126100128,447897.8024,4638971.674,711261,128,711261,9,1,-999999,-999999,-999999,2,6,7,2,2,2,1,-999999,-999999,501,9,0,4
71126100128,447897.8024,4638971.674,711261,128,711261,6,1,-999999,-999999,-999999,2,2,3,1,2,2,1,-999999,-999999,501,9,0,5
71133000046,441050.3605,4632645.813,711330,46,711330,40,5,1,3,0,0,-999999,11,2,2,2,2,15000,15000,123,1,0,1
71133000046,441050.3605,4632645.813,711330,46,711330,38,5,1,2,0,1,-999999,11,1,2,2,2,20000,20000,123,1,0,2
71133000046,441050.3605,4632645.813,711330,46,711330,16,1,-999999,1,0,2,13,14,2,2,2,1,0,0,123,1,0,3
71133000046,441050.3605,4632645.813,711330,46,711330,15,1,-999999,1,0,2,12,13,2,2,2,1,0,0,123,1,0,4
71133000046,441050.3605,4632645.813,711330,46,711330,13,1,-999999,1,-999999,2,10,11,2,2,2,1,-999999,-999999,123,1,0,5
71133000046,441050.3605,4632645.813,711330,46,711330,9,1,-999999,1,-999999,2,5,6,1,2,2,1,-999999,-999999,123,1,0,6
71170700001,442058.8833,4646205.559,711707,1,711707,61,1,2,1,0,0,-999999,20,2,2,2,1,41500,41500,382,8,0,1
71170700001,442058.8833,4646205.559,711707,1,711707,58,4,1,2,0,13,-999999,18,1,2,2,2,33000,33000,303,8,0,2
71170700104,442405.9758,4631032.296,711707,104,711707,61,1,2,1,0,0,-999999,20,2,2,2,1,41500,41500,382,8,0,1
71170700104,442405.9758,4631032.296,711707,104,711707,58,4,1,2,0,13,-999999,18,1,2,2,2,33000,33000,303,8,0,2
